fpr,tpr
0.01111310270657824,0.02042476276547673
0.01111310270657824,0.0210573881608676
0.011650833482702993,0.02132851333032083
0.011650833482702993,0.02141888838680524
0.011830077074744578,0.021509263443289652
0.011830077074744578,0.021870763669227293
0.012547051442910916,0.022232263895164934
0.012547051442910916,0.023407139629462267
0.012726295034952501,0.02349751468594668
0.012726295034952501,0.02385901491188432
0.012905538626994085,0.02394938996836873
0.012905538626994085,0.02413014008133755
0.01308478221903567,0.02422051513782196
0.01308478221903567,0.02431089019430637
0.013264025811077254,0.024401265250790782
0.013264025811077254,0.0245820153637596
0.014160243771285176,0.025033890646181653
0.014160243771285176,0.025214640759150475
0.01433948736332676,0.025305015815634886
0.01433948736332676,0.025395390872119294
0.01469797454740993,0.025576140985088116
0.01469797454740993,0.025666516041572527
0.014877218139451514,0.025756891098056935
0.014877218139451514,0.025847266154541346
0.015235705323534684,0.026028016267510168
0.015235705323534684,0.026208766380478987
0.015414948915576269,0.026208766380478987
0.015594192507617852,0.026299141436963398
0.015594192507617852,0.02647989154993222
0.01577343609965944,0.026570266606416627
0.01577343609965944,0.02666064166290104
0.01595267969170102,0.02675101671938545
0.01595267969170102,0.02693176683235427
0.016490410467825775,0.0272028920018075
0.016490410467825775,0.027293267058291912
0.016848897651908945,0.02747401717126073
0.016848897651908945,0.027925892453682783
0.01702814124395053,0.028016267510167194
0.01702814124395053,0.028648892905558065
0.017207384835992115,0.028739267962042476
0.017207384835992115,0.028920018075011298
0.017386628428033696,0.028920018075011298
0.017386628428033696,0.02964301852688658
0.01792435920415845,0.02991414369633981
0.01792435920415845,0.030185268865793043
0.018103602796200036,0.03027564392227745
0.018103602796200036,0.03036601897876186
0.01828284638824162,0.030456394035246272
0.01828284638824162,0.03063714414821509
0.018462089980283206,0.030727519204699502
0.018462089980283206,0.030998644374152735
0.018820577164366373,0.031179394487121554
0.018820577164366373,0.031450519656574784
0.018999820756407958,0.031540894713059195
0.018999820756407958,0.031631269769543606
0.019179064348449543,0.03172164482602802
0.019179064348449543,0.03190239493899684
0.019358307940491128,0.03199276999548125
0.019358307940491128,0.032173520108450065
0.019537551532532713,0.03226389516493448
0.019537551532532713,0.03307727067329417
0.019716795124574298,0.03316764572977858
0.019716795124574298,0.03325802078626299
0.019896038716615883,0.0333483958427474
0.019896038716615883,0.033619521012200636
0.02061301308478222,0.03398102123813827
0.02061301308478222,0.034071396294622684
0.020792256676823804,0.034161771351107095
0.020792256676823804,0.034252146407591506
0.021150743860906974,0.03443289652056033
0.021150743860906974,0.03452327157704473
0.02132998745294856,0.034613646633529144
0.02132998745294856,0.034704021690013555
0.021688474637031725,0.03488477180298238
0.021688474637031725,0.03497514685946679
0.02222620541315648,0.03524627202892002
0.02222620541315648,0.035336647085404425
0.022405449005198065,0.035427022141888836
0.02258469259723965,0.035427022141888836
0.02258469259723965,0.03551739719837325
0.02276393618928123,0.03560777225485766
0.02276393618928123,0.03578852236782648
0.02383939774153074,0.03633077270673294
0.02383939774153074,0.036601897876186174
0.024197884925613908,0.036782647989154996
0.024197884925613908,0.03687302304563941
0.024735615701738663,0.03714414821509263
0.024735615701738663,0.037324898328061455
0.024914859293780248,0.037415273384545866
0.024914859293780248,0.03750564844103028
0.025094102885821833,0.03759602349751469
0.025094102885821833,0.03804789877993674
0.025273346477863418,0.03813827383642115
0.025273346477863418,0.03822864889290556
0.025452590069905003,0.03831902394938997
0.025452590069905003,0.03886127428829643
0.02581107725398817,0.03904202440126525
0.02581107725398817,0.03913239945774966
0.025990320846029754,0.039222774514234074
0.025990320846029754,0.03940352462720289
0.02616956443807134,0.0394938996836873
0.02616956443807134,0.03976502485314053
0.026348808030112924,0.039855399909624944
0.026348808030112924,0.039945774966109356
0.02652805162215451,0.04003615002259377
0.02652805162215451,0.04012652507907818
0.026886538806237675,0.04030727519204699
0.026886538806237675,0.040578400361500226
0.02706578239827926,0.04066877541798464
0.02706578239827926,0.04084952553095346
0.027245025990320845,0.04084952553095346
0.027603513174404015,0.041030275643922275
0.027603513174404015,0.04130140081337551
0.0277827567664456,0.04139177586985992
0.0277827567664456,0.04148215092634433
0.027962000358487185,0.04157252598282874
0.027962000358487185,0.04193402620876638
0.02814124395052877,0.04202440126525079
0.02814124395052877,0.04229552643470402
0.02832048754257035,0.04229552643470402
0.02832048754257035,0.042385901491188434
0.028499731134611937,0.042476276547672845
0.028499731134611937,0.04265702666064166
0.02867897472665352,0.04274740171712607
0.02867897472665352,0.04292815183009489
0.029216705502778276,0.04319927699954813
0.02939594909481986,0.04319927699954813
0.02939594909481986,0.04338002711251695
0.029933679870944613,0.043651152281970175
0.029933679870944613,0.04401265250790782
0.030112923462986198,0.04410302756439223
0.030112923462986198,0.04419340262087664
0.030292167055027783,0.044283777677361046
0.030292167055027783,0.04437415273384546
0.030650654239110953,0.04455490284681428
0.030650654239110953,0.04482602801626751
0.030829897831152538,0.04482602801626751
0.030829897831152538,0.04491640307275192
0.03100914142319412,0.04491640307275192
0.031188385015235704,0.045006778129236334
0.031188385015235704,0.04518752824220515
0.03136762860727729,0.04527790329868956
0.03136762860727729,0.04536827835517397
0.03154687219931888,0.04545865341165838
0.03154687219931888,0.045729778581111616
0.031726115791360456,0.045729778581111616
0.03190535938340204,0.04582015363759603
0.03190535938340204,0.046181653863533664
0.032084602975443625,0.046272028920018075
0.032084602975443625,0.046362403976502486
0.03226384656748521,0.0464527790329869
0.03226384656748521,0.04654315408947131
0.032443090159526795,0.04663352914595572
0.032443090159526795,0.046723904202440124
0.033160064527693135,0.04708540442837777
0.03333930811973472,0.04708540442837777
0.03333930811973472,0.04717577948486218
0.033518551711776305,0.04726615454134659
0.033518551711776305,0.047356529597831
0.03369779530381789,0.047446904654315405
0.03369779530381789,0.04771802982376864
0.033877038895859475,0.04780840488025305
0.033877038895859475,0.04798915499322187
0.03405628248790106,0.04807953004970628
0.03405628248790106,0.048169905106190694
0.034235526079942645,0.0482602801626751
0.034235526079942645,0.04835065521915951
0.03441476967198423,0.04835065521915951
0.03459401326402581,0.04844103027564392
0.03459401326402581,0.04862178038861274
0.03495250044810898,0.048802530501581565
0.03495250044810898,0.04898328061455039
0.03513174404015056,0.04907365567103479
0.03513174404015056,0.0491640307275192
0.03531098763219215,0.04925440578400361
0.03531098763219215,0.049435155896972435
0.03566947481627532,0.04961590600994126
0.03566947481627532,0.049977406235878895
0.03620720559240007,0.05024853140533213
0.03620720559240007,0.05061003163126977
0.03656569277648324,0.05079078174423859
0.03656569277648324,0.05097153185720741
0.03692417996056641,0.05115228197017623
0.03692417996056641,0.05124265702666064
0.037103423552608,0.051333032083145054
0.037282667144649576,0.051333032083145054
0.037282667144649576,0.05151378219611387
0.03746191073669116,0.05160415725259828
0.03746191073669116,0.05169453230908269
0.037641154328732745,0.05169453230908269
0.03782039792077433,0.0517849073655671
0.03782039792077433,0.051965657478535925
0.037999641512815915,0.052056032535020336
0.037999641512815915,0.05214640759150475
0.038358128696899085,0.05214640759150475
0.038358128696899085,0.05223678264798916
0.03853737228894067,0.05223678264798916
